gen_name,steps_mean,steps_median,steps_std,steps_min,steps_max,apples_mean,apples_median,apples_std,apples_min,apples_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max
gen_1493_68,1632.12,1950.0,699.7815461032584,9.0,2830.0,71.29333333333334,90.0,31.493818793887517,0.0,97.0,7.3753236427636555e+28,1.5474250491067253e+27,7.837066174510978e+28,102.0,1.5845632502852868e+29
gen_1493_69,1553.1133333333332,1932.0,757.1177938882578,9.0,2493.0,67.45333333333333,87.0,34.49977520055586,0.0,97.0,6.4957409006130485e+28,1.5474250491067253e+26,7.744785981844771e+28,10.0,1.5845632502852868e+29
gen_1493_70,1667.3,1933.0,680.5063384470909,8.0,2511.0,71.22,88.0,30.5786134414234,0.0,97.0,5.997882617523243e+28,3.094850098213451e+26,7.610867308968198e+28,9.0,1.5845632502852868e+29
gen_1493_71,1662.1533333333334,1968.0,702.1580328925644,44.0,2678.0,72.20666666666666,95.5,31.367137084676518,2.0,97.0,7.940489113022166e+28,8.913168282854738e+28,7.906865050366519e+28,2057.406338294448,1.5845632502852868e+29
gen_1493_72,1652.16,1940.0,691.1357809673389,25.0,2848.0,72.22666666666667,92.5,31.4426772962411,0.0,97.0,7.4532835858449865e+28,7.427640235712282e+27,7.854837354076006e+28,26.0,1.5845632502852868e+29
gen_1493_73,1545.6466666666668,1891.0,770.8788589367044,21.0,2851.0,66.48,88.5,34.554636929554526,0.0,97.0,6.919475009581022e+28,4.642275147320176e+26,7.81405082228428e+28,102.0,1.5845632502852868e+29
gen_1493_74,1602.74,1912.5,700.2372305630904,19.0,2749.0,70.90666666666667,93.5,32.83095016731755,0.0,97.0,7.759360288782131e+28,1.4855280471424563e+28,7.877730398905733e+28,20.0,1.5845632502852868e+29
gen_1493_75,1525.3066666666666,1852.0,748.3314857883651,77.0,2638.0,65.52666666666667,81.0,34.26459721377477,0.0,97.0,6.589468130723155e+28,2.4178516392292583e+24,7.701355736081136e+28,102.0,1.5845632502852868e+29
gen_1493_76,1500.8666666666666,1915.5,789.6533726192074,11.0,2586.0,64.88,79.5,35.44176820269177,0.0,97.0,6.847288405625968e+28,9.066943647109719e+23,7.791541596938927e+28,12.0,1.5845632502852868e+29
gen_1493_77,1587.8133333333333,1895.5,728.8056017591766,101.0,2558.0,69.35333333333334,88.0,33.44829575462536,0.0,97.0,6.575390698551152e+28,3.094850098213451e+26,7.701354674343168e+28,102.0,1.5845632502852868e+29
